video_id,title,description,published_at,channel_id,channel_title,category_id,category_name,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
4oUi1QU_hDQ,"Ratan Tata को खोकर Simi Garewal हुई भावुक, ऐसी है दोनों की अनोखी Love Story!","द लेडी इन व्हाइट.. सिमी ग्रेवाल मशहूर एक्ट्रेस रही हैं. एक्टिंग से दूर होने के बाद इसलिए मशहूर हुई क्योंकि उनके शो में बड़ी बड़ी फिल्मी हस्तियां, सेलिब्रिटीज आते रहे. सिमी ऐसे सवाल पूछती हैं जिससे कोई भी निजी जिंदगी के राज खोल दे. शो का नाम रोंदेवू विद सिमी ग्रेवाल...सिमी ग्रेवाल चर्चा में हैं क्योंकि एक जमाने के बहुत करीबी रतन टाटा नहीं रहे. हमेशा स्माइल करने वाली सिमी ग्रेवाल अब टूट गई हैं. रतन के जाने का गम बर्दाश्त करने के लिए बेहद भारी है. रतन टाटा के चले जाने पर सिमी ग्रेवाल ने अपने एक्स अकाउंट पर अपने शो रोंदेवू विद सिमी ग्रेवाल की 2012 में ली गई अपनी और रतन टाटा की फोटो शेयर करते हुए विदाई दी और बस इतना ही लिखा - वे कहते हैं कि तुम चले गए... तुम्हारा जाना बहुत बड़ा नुकसान और इसे सहना बहुत मुश्किल है...अलविदा मेरे दोस्त...रतन टाटा...

#simigarewal #simigarewalbiography #ratantatalovestory #ratantata #tatagroup #simigarewallovestory

देखें देश की हर खबर: https://www.newstak.in/
.
For Advertising queries, please give us a missed call on  +917827000333   Or mail us at  Mobiletak@aajtak.com 

About News Tak (न्यूज़ तक):
News Tak आपको देता है ख़बरों का बिल्कुल नया अंदाज । गरमा-गरम  Breaking News Updates के साथ आपको मिलेंगे दिलचस्प EXCLUSIVE interview, साथ ही News स्पेशल, LIVE और भी बहुत कुछ। क्या है Viral होने वाले Video की सच्चाई? ख़बर में ऐसा क्या था खास जो आप नहीं देख पाए? कोई भी ख़बर वायरल होने से पहले आप तक पहुंचाएगा News Tak... 

News Tak is the most revolutionary and credible news channel on Youtube. News Tak brings news to you in an innovative VOD style that is set to capture and satiate your thirst for NEWS. This is the most credible source of Live videos that bring to you PC done by all political parties. From exclusive interviews to politics, Bollywood Viral videos, anything and everything that is happening around the world is on News Tak. We ensure that the truth behind viral videos reaches to you.

You can follow News Tak on:
News Tak Youtube: https://www.youtube.com/newstak
News Tak Facebook: https://www.facebook.com/newstakofficial
News Tak Twitter: https://twitter.com/newstakofficial
News Tak Instagram: https://www.instagram.com/newstakofficial/",2024-10-10T13:55:01Z,UCAUNFgpgVisKPL3yq_-Nj-Q,News Tak,25,News & Politics,"['ratan tata', 'ratan tata hospitalised', 'ratan tata net worth', 'ratan tata life story', 'bharat ratna for ratan tata', 'ratan tata lovestory', 'simi grewal', 'land rover', 'simi garewal', 'rendezvous with simi garewal', 'simi garewal ratan tata', 'ratan tata simi garewal', 'simi garewal biography', 'simi garewal post for ratan tata', 'ratan tata simi garewal love story', 'ratan tata simi garewal relationship', 'simi garewal family', 'simi garewal husband', 'simi garewal interview', 'ratan tata and simi garewal']",PT7M3S,hd,false,698710,7437,0,0,282
dqjFPnMFbSk,#Video | Chumma Chumma | चुम्मा चुम्मा | Khesari Lal Yadav | Shilpi Raj | Rajaram | नया भोजपुरी गाना,"देखि Chumma Anthem Of The Year अउरी तैयार हो जाई रवुआ सब झूमे खातिर ट्रेंडिंग स्टार खेसारी लाल यादव और आकांशा पूरी के साथ ""चुम्मा चुम्मा "" पे।'

Subscribe to our channel for more Bhojpuri Songs:
https://youtube.com/c/SaregamaHumBhojpuri

Credits:-

Title :- Chumma Chumma
Singer :- Khesari Lal Yadav & Shilpi Raj
Feat :- Akanksha Puri
Film Name:- Rajaram
Film Director:- Parag Patil
Song Director :- Sooraj Katoch (Zenith)
Lyrics :- Pinku Baba
Music :- Vinay Vinayak 
Choreographer :- Geeta Tamta (Zenith)
Dop- Rahul Yadav 
Editor :- Anand Kumar (Santu)
Associate Dop - Priyanshu Vats 
Focus Puller- Chandan Singh
Dance troupe :- Zenith
Dance Group :- (PK) Kamlesh 
GFX :- Suraj Vishwakarma 
DI :- Rohit Singh 
Production :- Amit Singh
All Costume:- Reema (Zai fashion )
Makeup Hair:- Vikash Kumar and Aryan Rajesh

Film Credits:

Production:- Technician Film Factory 
Producers :- Parag Patil & R.R. Prince

Lyrics:-

F-  फ्लेक्सी कमरिया पे नजरें गड़ाते हो 
     क्या बात है जो ये डॉलर उड़ाते हो 
M- लाली देखाके ललचावत बाड़ू 
      सुतल फीलिंग के जगावत बाड़ू 
      त दे द ना एगो नमूना 
      चूमा चूमा दे द, चूमा चूमा दे द चूमा 
F- चूमा चूमा ना देम, चूमा चूमा ना देम चूमा 

                     अंतरा -1
F-  अरे इंस्टा की मै तो रानी हूँ 
      तेरे जैसे हैँ फैन लाखों में 
      क्यूँ दूँ मै तुझे चुम्मा 
      सपना देखो बस रातों में 
M- द मौका, ल मौका -2
      गारंटी बा मजा आई हो 
      नाही देबू त दुख होइ दूना 
      चूमा चूमा दे.........

     
                   अंतरा -2
F-  मेरा चुम्मा तो बड़ी महँगा है
     बोलो क्या दोगे मुझे चुम्मे का 
     अरे मेकप में बड़े खर्चे हैँ 
     रेट लाखों हैँ मुझे छूने का 
M-  द खरचा, के परचा -2
      सब डॉलर में दे दियाई हो 
      बा रइसी रानी बुझ तु उ ना 
      चूमा चूमा दे...

#chummachumma 
#khesarilalyadav 
#akanshapuri 
#shilpiraj 
#saregamahumbhojpuri 
#nayabhojpurigana 
#bhojpurisong 
#jhumma 

Learn to sing in Sur with AI Powered Personal Music Teacher- Padhanisa by Saregama. Download Padhanisa App now; https://sarega.ma/padhanisa

Follow us on:
Facebook: https://bit.ly/3FxwPgo 
Instagram: https://bit.ly/32rkJqM
X: @saregamaglobal 

Label:: Saregama India Limited, A RPSG Group Company",2024-10-09T01:30:07Z,UC0J8BQahplvTY6LjlnLf_NQ,Saregama Hum Bhojpuri,10,Music,"['khesari lal new song', 'khesari lal', 'khesari lal yadav', 'chumma chumma', 'chumma chumma khesari lal', 'chumma chumma de de chumma', 'chumma chumma song', 'chumma song pawan singh', 'pawan singh chumma song', 'chumma chumma khesari lal yadav', 'khesari lal yadav new song', 'khesari lal ka gana bhojpuri', 'khesari lal yadav ka new song', 'chooma', 'jhooma', 'chuma', 'jhuma', 'choma', 'jhoma', 'chumma song', 'jumma', 'chumma chumma de de', 'Chuma chuma', 'Chooma chooma', 'Choomma choomma', 'Pawan singh chumma', 'Khesari chumma']",PT3M23S,hd,false,7353380,349949,0,0,173962
H5tgduw1AmA,Ratan Tata Funeral: Ratan Tata का सबसे करीबी दोस्त Shantanu Naidu कौन है? कैसे बने दोस्त | FilmiBeat,"Ratan Tata Funeral : Know who is Ratan Tata best friend Shantanu Naidu. Watch the video to know more about this !

#RatanTataDeath #RatanTata #RatanTatanomore #RatanTatapassesaway #RatanTatafuneral #RatanTatahealth #RatanTatafamily #RatanTatabiography #RatanTatadeathreason #bollywood #bollywoodgossips #bollywoodnews #entertainmentnews #breakingnews #latestnews #trending#hindinews #viral #celebritynews #trending #viralvideos #tvgossip #serialupdate


~ED.134~ 

--------------------------------------------------------------------------------------------------------------

Subscribe to FilmiBeat Channel for latest updates on movies and related videos.

You Tube: https://goo.gl/qlauzb

Follow us on Twitter
https://twitter.com/filmibeat

Like us on Facebook
https://www.facebook.com/Filmibeat

Join our circle in Google Plus
https://plus.google.com/+filmibeat/

Visit us: http://www.filmibeat.com/

 https://play.google.com/store/apps/details?id=com.oneindia.common",2024-10-10T15:54:29Z,UCsaoYBUHz_lVB_dOmFwA9Zw,FilmiBeat,24,Entertainment,"['ratan tata funeral', 'ratan tata last rites', 'who is Shantanu naidu', 'Shantanu naidu kaun hai', 'kaun hai shantanu naidu kaun', 'shantanu on ratan tata', 'shantanu post for ratan tata', 'ratan tata ratan tata Final Journey', 'Ratan tata full video', 'ratan tata last video', 'ratan tata passed away', 'ratan tata hospital mumbai', 'filmibeat', 'tata ratan', 'is ratan tata dead', 'ratan tata no more', 'tata', 'ratan', 'ratan tata latest news', 'ratan tata', 'ratan tata age', 'ratan tata dead']",PT4M3S,hd,false,274452,3330,0,0,61
uvMAkTLtfik,🏹Vettaiyan Public Review | Rajinikanth | Vettaiyan Review | Vettaiyan Movie Review,"#vettaiyanreview
#vettaiyanreview
#vettaiyanpublicreview

This Review From Bangalore FDFS


#vettaiyanmovie, #vettaiyanthehunterreview, #vettaiyanthehunterpublicreview, #vettaiyanmoviereview, #vettaiyanmoviepublicreview, #vettaiyanfdfs, #vettaiyanfdfsreview, #vettaiyanfdfsresponse, #vettaiyanfdfsbangalore, #வேட்டையன்விமர்சனம்,  #வேட்டையன்மக்கள்கருத்து, vettaiyan, vettaiyan movie, vettaiyan review, vettaiyan fdfs celebration, vettaiyan fdfs reaction, vettaiyan movie fdfs, vettaiyan movie fdfs celebration, vettaiyan movie fdfs whatsapp status, vettaiyan movie fdfs celebrations, vettaiyan fdfs review, vettaiyan movie fdfs review, vettaiyan movie fdfs reaction, vettaiyan fdfs public review, vettaiyan movie fdfs public review, vettaiyan public review, vettaiyan movie public review, vettaiyan public talk, vettaiyan public opinion, vettaiyan public review tamil, vettaiyan public review telugu, vettaiyan public review hindi, vettaiyan public review whatsapp status, vettaiyan public review today, vettaiyan public review bangalore, vettaiyan public review kerala, vettaiyan public review chennai, vettaiyan public review troll, vettaiyan public review tamil today, vettaiyan public review tamil whatsapp status, vettaiyan public review shorts, vettaiyan public review tamil troll, vettaiyan movie public review, vettaiyan movie public review in tamil, vettaiyan public talk tamil, vettaiyan public talk chennai, vettaiyan public talk malayalam, vettaiyan public talk today, vettaiyan public opinion, vettaiyan public opinion tamil, vettaiyan public opinion telugu, vettaiyan public opinion troll, vettaiyan movie public opinion, vettaiyan theatre public review, vettaiyan new video, vettaiyan theatre review, vettaiyan its prasanth review, vettaiyan movie reviews, tamil cinema review vettaiyan, vettaiyan panda review, vettaiyan filmi craft review, vettaiyan review by prashanth, vettaiyan review empty hand, vettaiyan review filmi craft, vettaiyan movie review, vettaiyan tamil movie review, vettaiyan review public, vettaiyan review tamil talkies, tamil talkies review vettaiyan, vettaiyan review by prasanth, vettaiyan memes review, vettaiyan movie public review malayalam, vettaiyan public review in telugu, vettaiyan public review kannada, vettaiyan meme review, vettaiyan movie meme review, vettaiyan reviews, vettaiyan public reviews, vettaiyan public review overseas, vettaiyan blue sattai maran review, public review vettaiyan, public talk vettaiyan, public opinion vettaiyan, வேட்டையன், வேட்டையன் விமர்சனம், வேட்டையன் திரை விமர்சனம், vettaiyan usa review, vettaiyan usa celebration, vettaiyan premiere show response, vettaiyan movie premiere show response, vettaiyan troll review, vettaiyan movie troll review, vettaiyan interval scene, vettaiyan movie interval scene response, rajini, rajinikanth vettaiyan status, rajinikanth vettaiyan dialogue, rajinikanth vettaiyan whatsapp status, rajinikanthkanth vettaiyan, rajinikanthkanth vettaiyan songs, rajinikanthkanth vettaiyan audio launch speech, super star rajinikanthkanth vettaiyan,vettaiyan rajinikanth interview, vettaiyan rajinikanth entry, vettaiyan rajinikanth dialogue, vettaiyan rajinikanth status,vettaiyan movie rajinikanth interview, vettaiyan rajinikanth intro scene, vettaiyan rajinikanth entry scenes, vettaiyan rajinikanth mass scenes, vettaiyan rajinikanth mass dialogues, rajini vettaiyan status, rajini vettaiyan dialogue, rajini vettaiyan whatsapp status, rajinikanth vettaiyan, rajinikanth vettaiyan songs, rajinikanth vettaiyan audio launch speech, super star rajinikanth vettaiyan, vettaiyan rajini interview, vettaiyan rajini entry, vettaiyan rajini dialogue, vettaiyan rajini status,vettaiyan movie rajini interview, vettaiyan rajini intro scene, vettaiyan rajini entry scenes, vettaiyan rajini mass scenes, vettaiyan rajini mass dialogues, vettaiyan fight scenes, vettaiyan rajini and tamannaah sceens, vettaiyan deleted scenes, vettaiyan ramya krishnan rajini sceens, vettaiyan mass fdfs mass celebrations, vettaiyan rajini whatsapp status, vettaiyan rajini mass fight sceens, vettaiyan review shorts, vettaiyan rajini tamil dialogues, vettaiyan rajini mass dialogues whatsapp status, vettaiyan rajini mass scenes, vettaiyan movie rajini intro scene, vettaiyan movie rajini entry scenes, vettaiyan movie rajini mass scenes, vettaiyan movie rajini mass dialogues, vettaiyan movie fight scenes, vettaiyan movie mass fdfs mass celebrations, vettaiyan movie rajini whatsapp status, vettaiyan movie rajini mass fight sceens, 
vettaiyan movie rajini dialogues, vettaiyan movie rajini mass tamil dialogues whatsapp status,vettaiyan movie rajini mass scenes, vettaiyan movie theatre public review, vettaiyan movie theatre review, vettaiyan rajinikanth fahad faasil  fight, vettaiyan movie rajini entry response, vettaiyan rajinikanth amitabh bachchan scene, vettaiyan rajinikanth fahad faasil scene, vettaiyan movie rajinikanth entry response, vettaiyan manasilaayo rajini dance, vettaiyan manasilaayo video song,",2024-10-10T01:42:52Z,UCrn698AOJJ69zWN9Z_kTAKQ,Thi Cinemas,25,News & Politics,"['vettaiyan', 'vettaiyan movie', 'vettaiyan review', 'vettaiyan movie review', 'vettaiyan public review', 'vettaiyan movie public review', 'vettaiyan public talk', 'vettaiyan fdfs review', 'vettaiyan fdfs response', 'vettaiyan theatre response', 'vettaiyan movie fdfs review', 'vettaiyan public opinion', 'vettaiyan public response', 'vettaiyan bluesattai review', 'vettaiyan review bangalore', 'vettaiyan review tamil', 'vettaiyan movie fdfs celebration', 'வேட்டையன் விமர்சனம்', 'vettaiyan rajinikanth entry', 'rajinikanth']",PT12M50S,hd,false,743665,12148,0,0,732
ax9fsAtj7ww,Meet Shantanu Naidu: Millennial Who Won Ratan Tata's Heart | Ratan Tata News,"Meet Shantanu Naidu: Millennial who won Ratan Tata's heart, from college grad to Ratan Tata's right hand

#ratantata #tata #ratantatanews #moneycontrol #ratan_tata #ratantatamotivation #ratantataworldno1 

Subscribe: https://bit.ly/moneycontrolyoutube
Follow us:
Visit https://www.moneycontrol.com/
Facebook: https://www.facebook.com/moneycontrol/
Twitter: http://www.twitter.com/moneycontrolcom
Instagram: https://www.instagram.com/moneycontrolcom/",2024-10-10T12:30:18Z,UChftTVI0QJmyXkajQYt2tiQ,moneycontrol,25,News & Politics,"['moneycontrol', 'moneycontrol news', 'money control', 'ratan tata', 'ratan tata news', 'ratan tata death', 'ratan tata friend shantanu', 'ratan tata friend shantanu naidu', 'ratan tata friend shantanu story', 'ratan tata friend']",PT22M6S,hd,false,1214570,17491,0,0,739
ArHGiOxYwHM,진 (Jin) ‘슈퍼 참치 (Super Tuna)’ Special Video,"#Jin #진 #슈퍼참치 #SUPERTUNA
🐟 Listen now: http://jin.lnk.to/SuperTuna


Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com",2024-10-11T04:00:11Z,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,10,Music,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",PT2M11S,hd,true,1714398,583521,0,0,62954
Lnz-CY1p3pc,He is the One | Episode - 3 | Sheetal Gauthaman | Charan Lakkaraju | Tanuja M | Infinitum Media,"Check out the link: https://shorturl.at/JDWGT

""He is the One"" is a Telugu Romcom Webseries featuring Sheetal Gauthaman & Charan Lakkaraju as Leads.

Cast:
Sheetal Gauthaman
( Follow Me On Instagram : https://www.instagram.com/sheetal.gauthaman?igshid=YmMyMTA2M2Y%3D )
Charan Lakkaraju
Tanuja Madhurapanthula

Producer:
Vandana Bandaru 

Written and Directed by 
Naveen Kavide

DOP & DI
Vinay Sarukolla

Music 
Akshay Malipeddi

Editor:
Ma Vijaykumar

Publicity Designer:
Nikhil Chotu, Shiva Krishna

Sound Engineer
Bahsker
Guru

Assistant Director
Kumar Raja Macha

Assistant DOP
K Prem Kumar

Line Producer 
Sai Harish
Surya Kumar T

Executive Producer
Shrija Reddy

#HeistheOne #SheetalGauthaman #CharanLakkaraju #Tanujamadhurapanthula #teluguwebseries2024 #infinitummedia 

Presented by Infinitum Network Solutions.",2024-10-10T12:39:56Z,UC91nMMzLsVOt--za8U61PnQ,Sheetal Gauthaman,24,Entertainment,"['he is the one', 'he is the once web series', 'sheetal gauthaman', 'charan lakkaraju', 'tanuja madhurapantula', 'sheetal gauthaman short films', 'charan lakkaraju short films', 'tanuja madhurapantula short film', 'sheetal gauthaman charan lakkaraju', 'telugu web series 2024', 'telugu short films 2024', 'latest telugu short films 2024', 'telugu new short films 2024', 'telugu love short films new', 'short films telugu 2024 latest', 'infinitum media', 'he is the one web series ep 3', 'he is the one episode 3']",PT14M21S,hd,false,176947,7484,0,0,94
z4NamX3DbcE,Bigg Boss Tamil Season 8 | 11th October 2024 - Promo 1,"#Day5 #Promo1 of #BiggBossTamil 

Bigg Boss Tamil Season 8 - இன்று இரவு 9:30 மணிக்கு நம்ம விஜய் டிவில..  #BiggBossTamilSeason8 #VJStheBBhost #VijaySethupathi #AalumPudhusuAattamumPudhusu #BiggBossTamil #BBT #BBTamilSeason8 #பிக்பாஸ்  #Disneyplushotstartamil #VijayTelevision #VijayTV",2024-10-11T03:30:32Z,UCvrhwpnp2DHYQ1CbXby9ypQ,Vijay Television,24,Entertainment,"['biggboss', 'tamil', 'vijay television', 'starvijay', 'VijaySethupathi', 'தமிழ்', 'விஜய் டிவி', 'தொலைக்காட்சி', 'Tamil TV', 'Tamil Shows', 'Redefining Entertainment', 'Star', 'Star Vijay TV', 'Vijay TV', 'hotstar', 'Kamal Haasan', 'Bigg Boss', 'Bigg Boss Tamil 8', 'பிக்பாஸ்', 'பிக்பாஸ் 8', 'Bigg Boss Season 8', 'Teaser', 'VJStheBBhost']",PT35S,hd,false,1935565,38825,0,0,896
LpaIZqM8vYQ,BIGG BOSS 18 ROAST! FT RAJAT DALAL & POOKIE BABA,"Get 2% POPcoins on every UPI spend with POPclub plus 50 bonus POPcoins on the first UPI transaction. 1 POPcoin = ₹1.

Redeem your POPcoins across 500+ India’s top new-gen brands across Electronics, Fashion, Beauty & Personal Care, Food & Beverages & more

Download the POPclub app now -

https://8mvyk.app.link/thugeshpopclub

#thugesh #biggboss18 #rajatdalal 

▶️ Main Channel:  @Thugesh 
🎙️Thugesh Show Channel @AsliThugesh 
👀Reaction Channel @UnfilteredThugesh 
🤏 Shorts Channel: @realthugesh 

THINGS I USE!
Flip glasses I use https://amzn.to/443ufv5
Sword I use- https://amzn.to/40B0z5B 
Best Camera I use - https://amzn.to/40AYFlt
Best Lens I use- https://amzn.to/41LCFp8
                             https://amzn.to/3L5aPgN
best Lights I use - https://amzn.to/42d6VcT
Best tube lights I use- https://amzn.to/41yYqZB
Best Mic I use- https://amzn.to/41VcGvr
Best Tripod I use https://amzn.to/3V5ev71
My Watch https://amzn.to/3HacqRl


FOLLOW ME ON:

📸 Instagram: https://www.instagram.com/maheshkeshwala/
🐦  Twitter: https://twitter.com/RealThugesh
📖 Facebook: https://www.facebook.com/thugesh

►DISCLAIMER
Copyright Disclaimer under section 107 of the Copyright Act of 1976, allowance is made for “fair use” for purposes such as criticism, comment, news reporting, teaching, scholarship, education and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.

Note- all the comments and jokes made in the video are for the content and the clips and not on the person himself!! thank you :)",2024-10-08T16:13:21Z,UCPtPyb4VvaNqjkbL_tSVFVA,Thugesh,24,Entertainment,"['thugesh', 'thugesh thug life', 'thugesh funny', 'thugesh latest video', 'thugesh new video', 'thugesh roast', 'roast video', 'late night show', 'khabresh', 'funny', 'indian news', 'funniest indian news', 'the thugesh show', 'thugesh show funny', 'thugesh new show', 'roast videos', 'rajat dalal bigg boss', 'rajat dalal', 'thugesh rajat dalal', 'thugesh roast bigg boss', 'thugesh bigg boss roast', 'thugesh meme']",PT16M13S,hd,false,2143099,120637,0,0,4222
jmaBRTX7O4E,Vettaiyan Review Malayalam | Rajinikanth | Amitabh Bachchan | Fahadh Faasil | T.J Gnanavel | Anirudh,,2024-10-10T09:00:12Z,UCr8xb2866oogDXDSN5-2Mxw,Aswanth Kok,24,Entertainment,[],PT10M12S,hd,false,379965,12297,0,0,1862
